Gene	Cluster_00	Cluster_01	Cluster_02	Cluster_03	Cluster_04	Cluster_05	Cluster_06	Cluster_07	Cluster_08	Cluster_09	Cluster_10	Cluster_11	Cluster_12	Cluster_13	Cluster_14	Cluster_15	Cluster_16	Cluster_17	Cluster_18	Cluster_19	Cluster_20	Cluster_21	Cluster_22	Cluster_23	Cluster_24	Cluster_25	Cluster_26	Cluster_27	Cluster_28	Cluster_29	Cluster_30	Cluster_31	Total_Up_Regulated
C10orf128	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CCDC6	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	13
ADO	0	0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	13
LRRC20	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	13
RP11.574K11.24	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CHCHD1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	13
WAPL	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	13
PTEN	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
IFIT5	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
BTAF1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ZFYVE27	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
LOXL4	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	13
VTI1A	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	13
ATRNL1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	13
EIF3A	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	13
OAT	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	13
FAM53B	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	13
DHX32	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	13
GLRX3	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
PWWP2B	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	13
RIC8A	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
DEAF1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	13
TALDO1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
TOLLIP	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
TRIM21	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ARFIP2	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
PPFIBP2	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
SBF2	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	13
LYVE1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	13
KCNJ11	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	13
PEX16	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	13
MDK	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ZNF408	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	13
DDB2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
FNBP4	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	13
TNKS1BP1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	13
SLC43A3	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
FAM111A	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
DAGLA	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	13
FADS3	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
RAB3IL1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
MTA2	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
EML3	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
GANAB	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
WDR74	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
ATL3	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
FERMT3	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
BAD	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	13
SAC3D1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	13
ZNHIT2	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
NEAT1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	13
SCYL1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
SART1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
NUDT8	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	13
TCIRG1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ORAOV1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CTTN	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
PAK1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	13
DYNC2H1	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
PTS	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	13
PAFAH1B2	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	13
BCL9L	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	13
HYOU1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
CBL	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
FAM118B	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	13
ZBTB44	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	13
CCND2	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
LTBR	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CHD4	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
PTMS	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	13
TPI1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	13
ATN1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	13
C1S	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
C1R	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CLSTN3	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
PHC1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	13
YBX3	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	13
SMIM10L1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	13
MANSC1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
RECQL	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
KRAS	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
KLHL42	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
YARS2	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	13
CPNE8	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
LRRK2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ZCRB1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	13
SLC38A1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	13
HDAC7	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
VDR	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CERS5	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
OR7E47P	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	13
SPRYD3	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
CSAD	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CALCOCO1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
HOXC9	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	13
BLOC1S1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	13
ORMDL2	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
ZC3H10	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
DTX3	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	13
ARHGEF25	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	13
ATP23	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	13
NAP1L1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
OSBPL8	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ELK3	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CHPT1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	13
NT5DC3	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	13
FICD	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	13
ACACB	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	13
BRAP	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	13
DDX54	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
SLC8B1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
COX6A1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
C12orf43	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
DENR	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0	13
SBNO1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	13
RILPL2	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ATP6V0A2	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
GLT1D1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	13
NOC4L	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
CHFR	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
PAN3	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
LRCH1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
WDFY2	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
KCTD12	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
RP11.255P5.3	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	13
PCID2	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	13
GRTP1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	13
DCUN1D2	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	13
TMCO3	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
UPF3A	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
SUPT16H	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
RAB2B	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	13
PPP1R3E	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
PABPN1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
DHRS4	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	13
PSME2	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CHMP4A	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
LTB4R	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ADCY4	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
KHNYN	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	13
PRPF39	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
ARF6	0	1	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	13
TMX1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
PSMA3.AS1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
PPM1A	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	13
PLEKHG3	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
MAX	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
SYNJ2BP	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	13
ABCD4	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
JDP2	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	13
SNW1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
SEL1L	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	13
CALM1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	13
ATXN3	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
SYNE3	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
BTBD6	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	13
FMN1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
GOLGA8B	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
STARD9	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
GABPB1.AS1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
TMOD3	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
CCPG1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
TPM1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	13
LACTB	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	13
PPIB	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
PKM	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	13
CELF6	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
SCAMP2	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	13
NEIL1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
TMEM266	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	13
ARNT2	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	13
RP11.386M24.6	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	13
FAM174B	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
LINC01578	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
WASH3P	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	13
MPG	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	13
CAPN15	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	13
JMJD8	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	13
CHTF18	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
TRAF7	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
ANKS3	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	13
ALG1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
NUBP1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	13
CTD.3088G3.8	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	13
GSPT1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	13
SNX29	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
PARN	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	13
NPIPA1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	13
NPIPA5	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	13
GDE1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	13
TMEM159	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	13
