Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SIGIRR	405.489772593126	-0.00323112639178762	0.000519392926490278	-6.22096726195617	4.94099264045751e-10	3.95279411236601e-09
PTDSS2	405.489772593126	-0.00052992579485403	0.000164879755649101	-3.21401370815847	0.00130893424119447	0.00346658977329941
RNH1	405.489772593126	-9.2892035857333e-05	3.14225894947968e-05	-2.95621835599242	0.00311436521003123	0.00553664926227775
HRAS	NA	NA	NA	NA	NA	NA
PHRF1	405.489772593126	-0.000367776758151067	6.59286902951228e-05	-5.57840230868766	2.42737734958325e-08	1.29460125311107e-07
IRF7	405.489772593126	-0.000785810091076213	0.000129639936010232	-6.06148163336173	1.34873291640013e-09	8.63189066496082e-09
DEAF1	405.489772593126	-0.000628156141111287	0.000142327927072562	-4.41344263231656	1.01739686479612e-05	6.51133993469516e-05
TMEM80	405.489772593126	-0.000186517800518641	0.000230005799459259	-0.810926511232073	0.417407874561855	0.477037570927834
TALDO1	405.489772593126	-0.000138190787141888	3.97292481898399e-05	-3.4783136716196	0.000504579097975199	0.00115332365251474
PDDC1	405.489772593126	-0.000308346113097871	0.000159575901081646	-1.93228495661201	0.053324344147092	0.0775626823957702
PIDD1	405.489772593126	-0.000482281328833799	9.00403991133537e-05	-5.35627711097376	8.4954183993242e-08	1.81235592518916e-07
RPLP2	405.489772593126	-2.44567010662102e-05	7.76784989817563e-06	-3.14845180929078	0.00164137784361886	0.00291800505532241
PNPLA2	NA	NA	NA	NA	NA	NA
CRACR2B	405.489772593126	-0.00170238716342982	0.000688100114614224	-2.47403993586638	0.0133594762187356	0.0251472493529141
CD151	405.489772593126	-0.000158881184200629	3.13272521972207e-05	-5.07166039333397	3.94359683980496e-07	1.80278712676798e-06
POLR2L	405.489772593126	-9.00405125858834e-05	6.03908225563105e-05	-1.49096350694555	0.135971076246742	0.48345271554397
TSPAN4	405.489772593126	-0.000335870851565643	0.000176330683205443	-1.90477825787314	0.0568089012755549	0.0699186477237599
CHID1	NA	NA	NA	NA	NA	NA
AP2A2	405.489772593126	-0.000380829171866062	7.9405944654455e-05	-4.79597810369599	1.61882964155713e-06	3.70018203784487e-06
TOLLIP	405.489772593126	-0.000170350147988858	3.30488987150845e-05	-5.15448788346782	2.54325003588966e-07	1.64505037186034e-06
TOLLIP.AS1	405.489772593126	0.00269560478550392	0.000830571450316839	3.24548211291831	0.00117251930337101	0.00312671814232268
MOB2	405.489772593126	-0.000479924474357804	0.000149269922720986	-3.21514519207513	0.00130378559463845	0.00589367680430332
DUSP8	405.489772593126	-7.53981842291722e-05	9.05093433090786e-05	-0.833043103314719	0.404820420292958	0.518170137974986
IFITM10	405.489772593126	-9.66822945069301e-05	4.96880916178304e-05	-1.9457840170347	0.0516806893191289	0.0787515265815298
CTSD	405.489772593126	-1.80285210272232e-05	3.78655108669287e-06	-4.76119841366491	1.92446725258064e-06	6.15829520825805e-06
TNNI2	405.489772593126	6.09974874496798e-06	1.16211592432585e-06	5.24882984329337	1.5306837561152e-07	9.79637603913727e-07
LSP1	405.489772593126	0.000291639009526725	9.25920308529719e-05	3.14972041157432	0.00163426779850398	0.00402281304247132
PRR33	405.489772593126	0.000361671270944773	8.24916262251611e-05	4.38433920501931	1.1633837667093e-05	4.65353506683719e-05
TNNT3	405.489772593126	3.1673801254977e-06	6.0713160030192e-07	5.21695810911934	1.81885373928213e-07	1.16406639314057e-06
MRPL23	405.489772593126	-1.50699210397737e-05	8.3289815751169e-05	-0.180933537958537	0.856419743798287	0.978765421483757
H19	405.489772593126	-9.81419232581272e-06	4.05987369954937e-06	-2.41736395073129	0.015633376951532	0.0294275330852366
IGF2	405.489772593126	5.12323438977854e-05	1.70171247482091e-05	3.01063456111628	0.00260702405345802	0.00490733939474451
CD81	405.489772593126	-8.73456911274552e-06	2.84771282560767e-05	-0.306722259147801	0.759054785578706	0.837577694431676
TSSC4	405.489772593126	-0.000486783552000676	8.13093137335556e-05	-5.98681171502477	2.13994261758636e-09	3.42390818813818e-08
KCNQ1OT1	NA	NA	NA	NA	NA	NA
CDKN1C	405.489772593126	-1.31061467132888e-05	3.29352651008665e-05	-0.397936578714345	0.690676935960151	0.93080444044953
NAP1L4	405.489772593126	-5.67811778119126e-05	2.97428001387917e-05	-1.90907303774188	0.0562526703506521	0.187604433255597
CARS	405.489772593126	-0.00027455183416509	4.74585312868022e-05	-5.7850891445821	7.24738863776479e-09	2.31916436408473e-07
OSBPL5	405.489772593126	-0.000127825269829105	0.000108592033446833	-1.17711461671531	0.239149761808638	0.366027835320417
ZNF195	NA	NA	NA	NA	NA	NA
ART5	405.489772593126	-7.55094396875026e-05	0.000430528156408008	-0.175387924259112	0.860774828565356	0.999999944261882
